id,da aNo ificacao,ocupacaoSuspei oCli,ocupacaoSuspei oU i,ocupacaoConfirmadoCli,ocupacaoConfirmadoU i,ocupacaoCovidU i,ocupacaoCovidCli,ocupacaoHospi alarU i,ocupacaoHospi alarCli,saidaSuspei aObi os,saidaSuspei aAl as,saidaConfirmadaObi os,saidaConfirmadaAl as,origem,es adoNo ificacao,municipioNo ificacao,es ado,municipio,_crea ed_a,_upda ed_a,target
1302864,2022-01-15 03:00:32,0,0,0,0,1,5,17,70,0,0,0,0,parse-cloud,San a Ca arina,Concórdia,San a Ca arina,Concórdia,2022-01-15 19:29:56.269,2022-01-15 19:29:56.269,0
1302865,2022-01-15 03:00:12,0,0,0,0,0,10,0,18,0,2,0,3,parse-cloud,San a Ca arina, reze de Maio,San a Ca arina, reze de Maio,2022-01-15 19:31:26.290,2022-01-15 19:31:26.290,0
1302866,2022-01-15 03:00:52,0,0,0,0,7,0,0,23,0,0,0,0,parse-cloud,Minas Gerais,Aiuruoca,Minas Gerais,Aiuruoca,2022-01-15 19:43:32.528,2022-01-15 19:43:32.528,0
1302867,2022-01-14 03:00:00,0,0,0,0,0,0,1,36,0,0,0,0,parse-cloud,São Paulo,Barueri,São Paulo,Barueri,2022-01-15 19:55:16.601,2022-01-15 19:55:16.601,0
1302868,2022-01-15 03:00:52,0,0,0,0,0,0,1,39,0,0,0,0,parse-cloud,São Paulo,Barueri,São Paulo,Barueri,2022-01-15 19:55:31.772,2022-01-15 19:55:31.772,0
1302869,2022-01-15 03:00:00,0,0,0,0,4,42,48,135,2,0,0,2,parse-cloud,Ceará,For aleza,Ceará,For aleza,2022-01-15 19:58:46.788,2022-01-15 20:03:17.926,1
1302870,2022-01-15 03:00:13,0,0,0,0,0,0,0,12,0,0,0,1,parse-cloud,Minas Gerais,Cabo Verde,Minas Gerais,Cabo Verde,2022-01-15 20:01:34.340,2022-01-15 20:01:34.340,0
1302871,2022-01-14 03:00:00,0,0,0,0,0,7,0,27,0,0,0,0,parse-cloud, ocan ins,Miracema do  ocan ins, ocan ins,Miracema do  ocan ins,2022-01-15 20:02:31.038,2022-01-15 20:02:31.038,0
1302872,2022-01-15 03:00:00,0,0,0,0,2,32,6,96,0,7,1,0,parse-cloud,Maranhão,São Luís,Maranhão,São Luís,2022-01-15 20:03:06.419,2022-01-16 11:13:33.920,1
1302873,2022-01-15 03:00:58,0,0,0,0,0,6,0,17,0,0,0,1,parse-cloud, ocan ins,Miracema do  ocan ins, ocan ins,Miracema do  ocan ins,2022-01-15 20:04:18.737,2022-01-15 20:04:18.737,0
1302874,2022-01-15 03:00:36,0,0,0,0,0,0,0,9,0,0,0,0,parse-cloud,San a Ca arina,Orleans,San a Ca arina,Orleans,2022-01-15 20:14:21.267,2022-01-15 20:14:21.267,0
1302875,2022-01-15 03:00:22,0,0,0,0,0,4,0,13,0,0,0,0,parse-cloud,Rio Grande do Sul,Flores da Cunha,Rio Grande do Sul,Flores da Cunha,2022-01-15 20:17:58.397,2022-01-15 20:17:58.397,0
1302876,2022-01-15 03:00:48,0,0,0,0,0,0,0,10,0,0,0,0,parse-cloud,Minas Gerais,Al erosa,Minas Gerais,Al erosa,2022-01-15 20:22:14.519,2022-01-15 20:22:14.519,0
1302877,2022-01-15 03:00:00,0,0,0,0,6,22,15,37,0,0,1,0,parse-cloud,Dis ri o Federal,Brasília,Dis ri o Federal,Brasília,2022-01-15 20:29:04.331,2022-01-16 10:20:31.670,0
1302878,2022-01-15 03:00:00,0,0,0,0,0,0,0,14,0,0,0,5,parse-cloud,Minas Gerais,Mon alvânia,Minas Gerais,Mon alvânia,2022-01-15 20:30:17.602,2022-01-15 20:38:07.417,0
1302879,2022-01-15 04:00:50,0,0,0,0,30,65,71,163,0,0,4,28,parse-cloud,Amazonas,Manaus,Amazonas,Manaus,2022-01-15 20:30:19.463,2022-01-15 20:30:19.463,1
1302880,2022-01-15 03:00:11,0,0,0,0,6,0,20,2,0,0,0,0,parse-cloud,Rio de Janeiro,Angra dos Reis,Rio de Janeiro,Angra dos Reis,2022-01-15 20:31:05.218,2022-01-15 20:31:05.218,0
1302881,2022-01-15 03:00:21,0,0,0,0,0,3,0,3,0,0,0,0,parse-cloud,Rio de Janeiro,Carmo,Rio de Janeiro,Carmo,2022-01-15 20:33:47.290,2022-01-15 20:33:47.290,0
1302882,2022-01-15 03:00:00,0,0,0,0,0,2,0,13,0,0,0,0,parse-cloud,Minas Gerais,Cruzília,Minas Gerais,Cruzília,2022-01-15 20:36:17.832,2022-01-15 20:36:57.976,0
1302883,2022-01-15 03:00:34,0,0,0,0,0,2,0,5,0,0,0,0,parse-cloud,Minas Gerais,Man ena,Minas Gerais,Man ena,2022-01-15 20:37:00.645,2022-01-15 20:37:00.645,0
1302884,2022-01-14 03:00:00,0,0,0,0,0,1,0,14,0,0,0,0,parse-cloud,Minas Gerais,Cruzília,Minas Gerais,Cruzília,2022-01-15 20:37:31.819,2022-01-15 20:37:31.819,0
1302885,2022-01-15 03:00:24,0,0,0,0,72,19,72,19,0,0,1,0,parse-cloud,Rio de Janeiro,Duque de Caxias,Rio de Janeiro,Duque de Caxias,2022-01-15 20:38:12.720,2022-01-15 20:38:12.720,1
1302886,2022-01-15 03:00:56,0,0,0,0,1,0,10,0,0,0,0,0,parse-cloud,Minas Gerais,Unaí,Minas Gerais,Unaí,2022-01-15 20:45:30.894,2022-01-15 20:45:30.894,0
1302887,2022-01-14 03:00:00,0,0,0,0,2,0,10,0,0,0,0,0,parse-cloud,Minas Gerais,Unaí,Minas Gerais,Unaí,2022-01-15 20:46:26.369,2022-01-15 20:46:26.369,0
1302888,2022-01-15 03:00:58,0,0,0,0,8,3,20,9,0,0,0,0,parse-cloud,Minas Gerais,Curvelo,Minas Gerais,Curvelo,2022-01-15 20:46:47.188,2022-01-15 20:46:47.188,0
1302889,2022-01-15 03:00:04,0,0,0,0,4,0,47,0,0,0,0,0,parse-cloud,Rio de Janeiro,Pe rópolis,Rio de Janeiro,Pe rópolis,2022-01-15 20:50:39.135,2022-01-15 20:50:39.135,0
1302890,2022-01-15 03:00:57,0,0,0,0,14,5,85,150,0,0,0,0,parse-cloud,Bahia,Barreiras,Bahia,Barreiras,2022-01-15 20:52:55.915,2022-01-15 20:52:55.915,1
1302891,2022-01-15 03:00:23,0,0,0,0,0,5,7,68,0,0,0,0,parse-cloud,San a Ca arina,Florianópolis,San a Ca arina,Florianópolis,2022-01-15 20:59:49.749,2022-01-15 20:59:49.749,0
1302892,2022-01-15 03:00:56,0,0,0,0,0,3,6,27,0,0,0,0,parse-cloud,São Paulo,São Paulo,São Paulo,São Paulo,2022-01-15 21:07:08.949,2022-01-15 21:07:08.949,0
1302893,2022-01-15 03:00:11,0,0,0,0,0,0,0,7,0,0,0,0,parse-cloud,Minas Gerais,Campos Gerais,Minas Gerais,Campos Gerais,2022-01-15 21:11:35.789,2022-01-15 21:11:35.789,0
1302894,2022-01-15 03:00:27,0,0,0,0,0,0,0,2,0,0,0,9,parse-cloud,Amazonas,Canu ama,Amazonas,Canu ama,2022-01-15 21:12:01.804,2022-01-15 21:12:01.804,0
1302895,2022-01-15 03:00:00,0,0,0,0,1,25,39,202,0,1,0,1,parse-cloud,San a Ca arina, ubarão,San a Ca arina, ubarão,2022-01-15 21:13:02.178,2022-01-16 11:38:31.491,1
1302896,2022-01-14 03:00:00,0,0,0,0,0,3,6,27,0,0,0,0,parse-cloud,São Paulo,São Paulo,São Paulo,São Paulo,2022-01-15 21:15:52.766,2022-01-15 21:15:52.766,0
1302897,2022-01-15 03:00:15,0,0,0,0,0,0,0,24,0,0,0,0,parse-cloud,Minas Gerais,Jequi inhonha,Minas Gerais,Jequi inhonha,2022-01-15 21:16:30.682,2022-01-15 21:16:30.682,0
1302898,2022-01-15 03:00:48,0,0,0,0,0,0,14,32,0,0,0,0,parse-cloud,Bahia,Salvador,Bahia,Salvador,2022-01-15 21:17:37.700,2022-01-15 21:17:37.700,0
1302899,2022-01-15 03:00:00,0,0,0,0,5,13,9,49,0,3,0,0,parse-cloud,San a Ca arina,Florianópolis,San a Ca arina,Florianópolis,2022-01-15 21:23:28.784,2022-01-17 11:09:16.885,0
1302900,2022-01-15 03:00:40,0,0,0,0,6,9,10,22,0,0,2,0,parse-cloud,San a Ca arina,Içara,San a Ca arina,Içara,2022-01-15 21:23:30.676,2022-01-15 21:23:30.676,0
1302901,2022-01-13 03:00:00,0,0,0,0,0,4,6,9,0,0,1,0,parse-cloud,Paraná,Apucarana,Paraná,Apucarana,2022-01-15 21:33:33.784,2022-01-15 21:33:33.784,0
1302902,2022-01-14 03:00:00,0,0,0,0,1,6,6,46,0,0,0,0,parse-cloud,Rio de Janeiro,Rio de Janeiro,Rio de Janeiro,Rio de Janeiro,2022-01-15 21:33:42.051,2022-01-15 21:33:42.051,0
1302903,2022-01-15 03:00:46,0,0,0,0,1,5,6,47,0,0,0,0,parse-cloud,Rio de Janeiro,Rio de Janeiro,Rio de Janeiro,Rio de Janeiro,2022-01-15 21:34:18.081,2022-01-15 21:34:18.081,0
1302904,2022-01-14 03:00:00,0,0,0,0,0,6,9,13,0,0,0,1,parse-cloud,Paraná,Apucarana,Paraná,Apucarana,2022-01-15 21:34:23.022,2022-01-15 21:34:23.022,0
1302905,2022-01-15 03:00:00,0,0,0,0,0,6,8,13,1,2,0,1,parse-cloud,Paraná,Apucarana,Paraná,Apucarana,2022-01-15 21:35:09.334,2022-01-16 12:32:53.598,0
1302906,2022-01-15 03:00:05,0,0,0,0,0,3,4,21,1,0,0,0,parse-cloud,Paraíba,Mon eiro,Paraíba,Mon eiro,2022-01-15 21:41:45.152,2022-01-15 21:41:45.152,0
1302907,2022-01-15 03:00:00,0,0,0,0,5,10,5,10,0,0,0,0,parse-cloud,Rio de Janeiro,Angra dos Reis,Rio de Janeiro,Angra dos Reis,2022-01-15 21:42:35.191,2022-01-15 21:46:37.193,0
1302908,2022-01-15 03:00:27,0,0,0,0,0,0,0,10,0,0,0,0,parse-cloud,Rio de Janeiro, rajano de Moraes,Rio de Janeiro, rajano de Moraes,2022-01-15 21:44:44.942,2022-01-15 21:44:44.942,0
1302909,2022-01-14 03:00:00,0,0,0,0,0,0,0,11,0,0,0,0,parse-cloud,Rio de Janeiro, rajano de Moraes,Rio de Janeiro, rajano de Moraes,2022-01-15 21:45:21.337,2022-01-15 21:45:21.337,0
1302910,2022-01-15 03:00:39,0,0,0,0,0,0,8,46,0,0,0,0,parse-cloud,São Paulo,São Paulo,São Paulo,São Paulo,2022-01-15 21:54:18.250,2022-01-15 21:54:18.250,0
1302911,2022-01-15 03:00:29,0,0,0,0,0,0,0,3,0,0,0,0,parse-cloud,São Paulo,Cajobi,São Paulo,Cajobi,2022-01-15 21:58:41.962,2022-01-15 21:58:41.962,0
1302912,2022-01-15 03:00:24,0,0,0,0,0,0,0,30,0,0,0,0,parse-cloud,Rio de Janeiro,I aocara,Rio de Janeiro,I aocara,2022-01-15 22:10:43.233,2022-01-15 22:10:43.233,0
1302913,2022-01-15 03:00:53,0,0,0,0,0,1,0,11,0,0,0,3,parse-cloud,Minas Gerais,Nepomuceno,Minas Gerais,Nepomuceno,2022-01-15 22:23:04.388,2022-01-15 22:23:04.388,0
1302914,2022-01-14 03:00:00,0,0,0,0,0,0,0,18,0,0,0,0,parse-cloud,Minas Gerais,Coração de Jesus,Minas Gerais,Coração de Jesus,2022-01-15 22:37:38.888,2022-01-15 22:37:38.888,0
1302915,2022-01-15 06:00:27,0,0,0,0,2,9,24,113,0,0,0,0,parse-cloud,Ma o Grosso,Várzea Grande,Ma o Grosso,Várzea Grande,2022-01-15 22:40:05.546,2022-01-15 22:40:05.546,1
1302916,2022-01-14 06:00:00,0,0,0,0,1,8,28,115,0,0,0,1,parse-cloud,Ma o Grosso,Várzea Grande,Ma o Grosso,Várzea Grande,2022-01-15 22:40:57.944,2022-01-15 22:40:57.944,1
1302917,2022-01-14 03:00:00,0,0,0,0,5,5,37,112,0,0,0,0,parse-cloud,Ceará,Barbalha,Ceará,Barbalha,2022-01-15 22:44:33.443,2022-01-15 22:44:33.443,1
1302918,2022-01-15 03:00:28,0,0,0,0,5,5,37,109,0,0,0,0,parse-cloud,Ceará,Barbalha,Ceará,Barbalha,2022-01-15 22:45:11.972,2022-01-15 22:45:11.972,1
1302919,2022-01-15 03:00:00,0,0,0,0,0,0,9,63,0,0,0,0,parse-cloud,Alagoas,Maceió,Alagoas,Maceió,2022-01-15 23:00:18.049,2022-01-15 23:00:46.999,0
1302920,2022-01-13 03:00:00,0,0,0,0,10,10,60,183,1,0,0,0,parse-cloud,Ceará,Juazeiro do Nor e,Ceará,Juazeiro do Nor e,2022-01-15 23:21:12.413,2022-01-15 23:21:12.413,1
1302921,2022-01-14 03:00:00,0,0,0,0,9,10,57,174,1,3,0,1,parse-cloud,Ceará,Juazeiro do Nor e,Ceará,Juazeiro do Nor e,2022-01-15 23:21:51.017,2022-01-15 23:21:51.017,1
1302922,2022-01-15 03:00:45,0,0,0,0,0,1,29,71,0,0,0,0,parse-cloud,Rio Grande do Sul,Por o Alegre,Rio Grande do Sul,Por o Alegre,2022-01-15 23:37:01.513,2022-01-15 23:37:01.513,1
1302923,2022-01-15 03:00:09,0,0,0,0,12,0,83,40,0,0,0,1,parse-cloud,Rio de Janeiro,Vol a Redonda,Rio de Janeiro,Vol a Redonda,2022-01-15 23:53:14.839,2022-01-15 23:53:14.839,1
1302924,2022-01-15 03:00:00,0,0,0,0,0,1,16,31,0,0,0,0,parse-cloud,Rio de Janeiro,Campos dos Goy acazes,Rio de Janeiro,Campos dos Goy acazes,2022-01-16 00:00:01.743,2022-01-17 09:07:59.013,0
1302925,2022-01-15 03:00:09,0,0,0,0,0,1,0,7,0,0,0,0,parse-cloud,Pernambuco,Cus ódia,Pernambuco,Cus ódia,2022-01-16 00:38:52.993,2022-01-16 00:38:52.993,0
1302926,2022-01-15 03:00:39,0,0,0,0,0,8,0,38,0,0,0,0,parse-cloud,São Paulo,São Carlos,São Paulo,São Carlos,2022-01-16 00:45:06.549,2022-01-16 00:45:06.549,0
1302927,2022-01-13 03:00:00,0,0,0,0,11,18,33,209,0,0,0,5,parse-cloud,São Paulo,Barueri,São Paulo,Barueri,2022-01-16 00:46:00.718,2022-01-16 00:46:00.718,1
1302928,2022-01-14 03:00:00,0,0,0,0,9,20,31,204,0,0,0,4,parse-cloud,São Paulo,Barueri,São Paulo,Barueri,2022-01-16 00:46:33.244,2022-01-16 00:46:50.571,1
1302929,2022-01-14 03:00:00,0,0,0,0,0,5,0,29,0,0,0,0,parse-cloud,São Paulo,São Carlos,São Paulo,São Carlos,2022-01-16 00:46:36.843,2022-01-16 00:46:36.843,0
1302930,2022-01-15 03:00:33,0,0,0,0,0,0,0,6,0,0,0,0,parse-cloud,Minas Gerais,Araporã,Minas Gerais,Araporã,2022-01-16 00:51:51.825,2022-01-16 00:51:51.825,0
1302931,2022-01-15 03:00:49,0,0,0,0,16,6,16,6,0,0,2,1,parse-cloud,Rio de Janeiro,I aboraí,Rio de Janeiro,I aboraí,2022-01-16 01:33:29.254,2022-01-16 01:33:29.254,0
1302932,2022-01-14 03:00:00,0,0,0,0,16,10,16,10,0,0,0,2,parse-cloud,Rio de Janeiro,I aboraí,Rio de Janeiro,I aboraí,2022-01-16 01:34:38.150,2022-01-16 01:34:38.150,0
1302933,2022-01-14 03:00:00,0,0,0,0,0,0,0,1,0,0,0,0,parse-cloud,Minas Gerais,São Romão,Minas Gerais,São Romão,2022-01-16 01:44:27.993,2022-01-16 01:44:27.993,0
1302934,2022-01-15 04:00:35,0,0,0,0,1,21,10,21,0,0,0,0,parse-cloud,Amazonas,Manaus,Amazonas,Manaus,2022-01-16 01:55:20.691,2022-01-16 01:55:20.691,0
1302935,2022-01-15 03:00:15,0,0,0,0,1,8,14,72,0,0,0,0,parse-cloud,Alagoas,União dos Palmares,Alagoas,União dos Palmares,2022-01-16 02:21:16.787,2022-01-16 02:21:16.787,0
1302936,2022-01-14 03:00:00,0,0,0,0,15,8,24,20,0,0,0,0,parse-cloud,Paraíba,João Pessoa,Paraíba,João Pessoa,2022-01-16 02:31:23.529,2022-01-16 02:31:48.122,0
1302937,2022-01-15 03:00:28,0,0,0,0,15,11,24,20,0,0,0,0,parse-cloud,Paraíba,João Pessoa,Paraíba,João Pessoa,2022-01-16 02:33:40.527,2022-01-16 02:33:40.527,0
1302938,2022-01-13 03:00:00,0,0,0,0,2,4,10,4,0,0,0,0,parse-cloud,Paraná,Laranjeiras do Sul,Paraná,Laranjeiras do Sul,2022-01-16 02:42:56.316,2022-01-16 02:42:56.316,0
1302939,2022-01-14 03:00:00,0,0,0,0,2,4,10,5,0,0,0,0,parse-cloud,Paraná,Laranjeiras do Sul,Paraná,Laranjeiras do Sul,2022-01-16 02:43:42.378,2022-01-16 02:43:42.378,0
1302940,2022-01-15 03:00:45,0,0,0,0,0,7,10,7,0,0,1,1,parse-cloud,Paraná,Laranjeiras do Sul,Paraná,Laranjeiras do Sul,2022-01-16 02:44:50.727,2022-01-16 02:44:50.727,0
1302941,2022-01-15 03:00:00,0,0,0,0,14,1,22,141,0,1,0,1,parse-cloud,Paraná,Francisco Bel rão,Paraná,Francisco Bel rão,2022-01-16 03:16:05.283,2022-01-16 03:16:27.087,1
1302942,2022-01-14 03:00:00,0,0,0,0,13,2,21,154,0,0,0,0,parse-cloud,Paraná,Francisco Bel rão,Paraná,Francisco Bel rão,2022-01-16 03:17:06.567,2022-01-16 03:17:06.567,1
1302943,2022-01-15 03:00:00,0,0,0,0,10,9,60,180,0,0,0,0,parse-cloud,Ceará,Juazeiro do Nor e,Ceará,Juazeiro do Nor e,2022-01-16 03:21:03.179,2022-01-16 03:21:03.179,1
1302944,2022-01-15 03:00:00,0,0,0,0,0,1,61,230,0,0,0,0,parse-cloud,Piauí, eresina,Piauí, eresina,2022-01-16 03:43:21.025,2022-01-16 03:43:21.025,1
1302945,2022-01-14 03:00:00,0,0,0,0,0,1,68,231,0,0,0,0,parse-cloud,Piauí, eresina,Piauí, eresina,2022-01-16 03:43:53.057,2022-01-16 03:43:53.057,1
1302946,2022-01-13 03:00:00,0,0,0,0,0,4,64,254,0,0,0,0,parse-cloud,Piauí, eresina,Piauí, eresina,2022-01-16 03:44:31.213,2022-01-16 03:44:31.213,1
1302947,2022-01-15 03:00:00,0,0,0,0,8,53,33,136,0,3,0,2,parse-cloud,Ceará,For aleza,Ceará,For aleza,2022-01-16 03:49:57.727,2022-01-16 04:01:35.927,1
1302948,2022-01-15 03:00:00,0,0,0,0,4,20,32,155,0,1,1,2,parse-cloud,San a Ca arina,Criciúma,San a Ca arina,Criciúma,2022-01-16 04:11:36.452,2022-01-16 04:11:36.452,1
1302949,2022-01-14 03:00:00,0,0,0,0,0,0,1,35,0,0,0,0,parse-cloud,São Paulo,São José do Rio Pre o,São Paulo,São José do Rio Pre o,2022-01-16 04:18:09.534,2022-01-16 04:18:09.534,0
1302950,2022-01-15 03:00:00,0,0,0,0,0,0,1,26,0,0,0,0,parse-cloud,São Paulo,São José do Rio Pre o,São Paulo,São José do Rio Pre o,2022-01-16 04:19:00.227,2022-01-16 04:19:00.227,0
1302951,2022-01-15 03:00:00,0,0,0,0,0,13,19,241,0,0,0,4,parse-cloud,Dis ri o Federal,Brasília,Dis ri o Federal,Brasília,2022-01-16 04:47:35.417,2022-01-16 04:47:35.417,1
1302952,2022-01-16 03:00:09,0,0,0,0,0,3,0,7,0,0,0,0,parse-cloud,São Paulo,Bernardino de Campos,São Paulo,Bernardino de Campos,2022-01-16 05:47:47.132,2022-01-16 05:47:47.132,0
1302953,2022-01-16 03:00:00,0,0,0,0,14,0,17,41,0,2,1,0,parse-cloud,São Paulo,Caragua a uba,São Paulo,Caragua a uba,2022-01-16 06:01:01.791,2022-01-17 22:19:25.302,0
1302954,2022-01-16 03:00:07,0,0,0,0,0,0,0,15,0,0,0,0,parse-cloud,Rio de Janeiro,Aperibé,Rio de Janeiro,Aperibé,2022-01-16 09:03:22.179,2022-01-16 09:03:22.179,0
1302955,2022-01-16 03:00:54,0,0,0,0,0,1,6,13,0,0,0,0,parse-cloud,Rio de Janeiro,I aocara,Rio de Janeiro,I aocara,2022-01-16 09:04:13.346,2022-01-16 09:04:13.346,0
1302956,2022-01-16 03:00:51,0,0,0,0,1,1,3,16,0,0,0,0,parse-cloud,Rio de Janeiro,Cambuci,Rio de Janeiro,Cambuci,2022-01-16 09:05:24.000,2022-01-16 09:05:24.000,0
1302957,2022-01-16 03:00:25,0,0,0,0,5,14,5,14,0,0,0,5,parse-cloud,Espíri o San o,Linhares,Espíri o San o,Linhares,2022-01-16 09:09:46.347,2022-01-16 09:09:46.347,0
1302958,2022-01-15 03:00:00,0,0,0,0,4,3,8,47,0,0,0,1,parse-cloud,Piauí,Oeiras,Piauí,Oeiras,2022-01-16 09:25:59.215,2022-01-16 09:26:16.769,0
1302959,2022-01-15 03:00:00,0,0,0,0,0,0,0,1,0,0,0,0,parse-cloud,San a Ca arina,Água Doce,San a Ca arina,Água Doce,2022-01-16 09:29:06.737,2022-01-16 09:29:06.737,0
1302960,2022-01-13 03:00:00,0,0,0,0,0,0,0,1,0,0,0,0,parse-cloud,San a Ca arina,Água Doce,San a Ca arina,Água Doce,2022-01-16 09:29:48.725,2022-01-16 09:29:48.725,0
1302961,2022-01-15 03:00:00,0,0,0,0,0,0,6,4,0,0,0,0,parse-cloud,Rio de Janeiro,São Gonçalo,Rio de Janeiro,São Gonçalo,2022-01-16 09:33:29.112,2022-01-16 09:33:29.112,0
1302962,2022-01-16 03:00:58,0,0,0,0,0,1,0,7,0,0,0,0,parse-cloud,São Paulo,San a Ri a do Passa Qua ro,São Paulo,San a Ri a do Passa Qua ro,2022-01-16 09:34:02.150,2022-01-16 09:34:02.150,0
1302963,2022-01-13 03:00:00,0,0,0,0,0,0,6,4,0,0,0,0,parse-cloud,Rio de Janeiro,São Gonçalo,Rio de Janeiro,São Gonçalo,2022-01-16 09:34:34.268,2022-01-16 09:34:34.268,0
1302964,2022-01-14 03:00:00,0,0,0,0,0,0,6,4,0,0,0,0,parse-cloud,Rio de Janeiro,São Gonçalo,Rio de Janeiro,São Gonçalo,2022-01-16 09:34:58.085,2022-01-16 09:34:58.085,0
1302965,2022-01-16 03:00:49,0,0,0,0,8,0,0,20,0,3,0,3,parse-cloud,Minas Gerais,Aiuruoca,Minas Gerais,Aiuruoca,2022-01-16 09:49:10.606,2022-01-16 09:49:10.606,0
1302966,2022-01-16 03:00:40,0,0,0,0,0,0,6,21,0,0,0,0,parse-cloud,São Paulo,São Paulo,São Paulo,São Paulo,2022-01-16 09:52:46.696,2022-01-16 09:52:46.696,0
1302967,2022-01-16 03:00:24,0,0,0,0,0,2,0,5,0,0,0,0,parse-cloud,Rio Grande do Sul,Serafina Corrêa,Rio Grande do Sul,Serafina Corrêa,2022-01-16 09:53:59.419,2022-01-16 09:53:59.419,0
1302968,2022-01-16 03:00:14,0,0,0,0,68,19,68,19,3,3,3,3,parse-cloud,Rio de Janeiro,Duque de Caxias,Rio de Janeiro,Duque de Caxias,2022-01-16 10:09:04.156,2022-01-16 10:09:04.156,1
1302969,2022-01-16 03:00:53,0,0,0,0,0,2,0,23,0,0,0,0,parse-cloud,Rio Grande do Sul,São Francisco de Assis,Rio Grande do Sul,São Francisco de Assis,2022-01-16 10:10:16.527,2022-01-16 10:10:16.527,0
1302970,2022-01-16 03:00:00,0,0,0,0,8,0,0,24,0,0,1,0,parse-cloud,Minas Gerais,I anhandu,Minas Gerais,I anhandu,2022-01-16 10:10:51.320,2022-01-16 10:22:53.991,0
1302971,2022-01-16 03:00:00,0,0,0,0,2,2,31,124,0,0,0,1,parse-cloud,Minas Gerais,Muriaé,Minas Gerais,Muriaé,2022-01-16 10:12:30.265,2022-01-16 10:19:41.332,1
1302972,2022-01-16 03:00:00,0,0,0,0,0,2,0,15,0,0,0,0,parse-cloud,Minas Gerais,Cruzília,Minas Gerais,Cruzília,2022-01-16 10:13:33.191,2022-01-16 21:48:48.347,0
1302973,2022-01-14 03:00:00,0,0,0,0,3,3,32,160,0,0,0,0,parse-cloud,Minas Gerais,Muriaé,Minas Gerais,Muriaé,2022-01-16 10:15:08.360,2022-01-16 10:15:08.360,1
1302974,2022-01-15 03:00:00,0,0,0,0,2,3,34,131,0,0,0,1,parse-cloud,Minas Gerais,Muriaé,Minas Gerais,Muriaé,2022-01-16 10:17:13.683,2022-01-16 10:17:13.683,1
1302975,2022-01-16 03:00:49,0,0,0,0,0,0,0,5,0,0,0,0,parse-cloud,Minas Gerais,Prados,Minas Gerais,Prados,2022-01-16 10:18:14.875,2022-01-16 10:18:14.875,0
1302976,2022-01-16 03:00:05,0,0,0,0,0,0,10,82,0,0,0,0,parse-cloud,Minas Gerais,Muriaé,Minas Gerais,Muriaé,2022-01-16 10:20:59.643,2022-01-16 10:20:59.643,0
1302977,2022-01-16 03:00:00,0,0,0,0,7,20,16,37,0,0,3,0,parse-cloud,Dis ri o Federal,Brasília,Dis ri o Federal,Brasília,2022-01-16 10:22:44.569,2022-01-20 21:53:47.617,0
1302978,2022-01-16 03:00:50,0,0,0,0,0,0,0,8,0,0,0,0,parse-cloud,Rio Grande do Sul,Boa Vis a do Buricá,Rio Grande do Sul,Boa Vis a do Buricá,2022-01-16 10:24:12.452,2022-01-16 10:24:12.452,0
1302979,2022-01-16 03:00:00,0,0,0,0,4,3,8,34,0,0,0,0,parse-cloud,Piauí,Oeiras,Piauí,Oeiras,2022-01-16 10:25:51.183,2022-01-16 10:26:16.482,0
1302980,2022-01-16 03:00:20,0,0,0,0,1,2,0,6,0,0,0,0,parse-cloud,São Paulo,Chavan es,São Paulo,Chavan es,2022-01-16 10:26:54.258,2022-01-16 10:26:54.258,0
1302981,2022-01-16 03:00:55,0,0,0,0,0,0,0,12,0,0,0,0,parse-cloud,Minas Gerais,Cabo Verde,Minas Gerais,Cabo Verde,2022-01-16 10:27:32.975,2022-01-16 10:27:32.975,0
1302982,2022-01-16 03:00:42,0,0,0,0,6,18,15,182,0,0,0,2,parse-cloud,São Paulo,São Paulo,São Paulo,São Paulo,2022-01-16 10:32:27.242,2022-01-16 10:32:27.242,1
1302983,2022-01-04 03:00:00,0,0,0,0,6,8,38,197,0,0,0,0,parse-cloud,San a Ca arina,I ajaí,San a Ca arina,I ajaí,2022-01-16 10:32:59.558,2022-01-16 10:45:44.380,1
1302984,2022-01-13 03:00:00,0,0,0,0,0,0,0,20,0,0,0,0,parse-cloud,São Paulo,Igarapava,São Paulo,Igarapava,2022-01-16 10:33:42.668,2022-01-16 10:33:42.668,0
1302985,2022-01-14 03:00:00,0,0,0,0,0,0,0,18,0,0,0,0,parse-cloud,São Paulo,Igarapava,São Paulo,Igarapava,2022-01-16 10:34:08.197,2022-01-16 10:34:08.197,0
1302986,2022-01-15 03:00:00,0,0,0,0,0,0,0,16,0,0,0,0,parse-cloud,São Paulo,Igarapava,São Paulo,Igarapava,2022-01-16 10:34:42.086,2022-01-16 10:35:20.943,0
1302987,2022-01-05 03:00:00,0,0,0,0,6,9,37,192,0,1,0,0,parse-cloud,San a Ca arina,I ajaí,San a Ca arina,I ajaí,2022-01-16 10:37:22.417,2022-01-16 10:46:04.107,1
1302988,2022-01-16 03:00:04,0,0,0,0,0,0,8,40,0,0,0,0,parse-cloud,São Paulo,São Paulo,São Paulo,São Paulo,2022-01-16 10:37:34.354,2022-01-16 10:37:34.354,0
1302989,2022-01-16 03:00:45,0,0,0,0,0,0,29,60,0,0,0,0,parse-cloud,Bahia,Salvador,Bahia,Salvador,2022-01-16 10:37:46.197,2022-01-16 10:37:46.197,0
