Subtipo,Nome,Bloco,Tipo,NumVias,Projeto,Rota,Tamanho,DataInstalacao
STRPRD,EDMONDSON AVE,4898 BLK EDMONDSON AVE,BIKE LANE,1,OPERATION ORANGE CONE,NORTHERN,1.174.259.587,2011
STRPRD,EDMONDSON AVE,4899 BLK EDMONDSON AVE,BIKE LANE,1,OPERATION ORANGE CONE,NORTHERN,13.003.070.104,2011
STRPRD,EDMONDSON AVE,4900 BLK EDMONDSON AVE,BIKE LANE,1,OPERATION ORANGE CONE,NORTHERN,35.650.996.344.999.900,2011
STRPRD,EDMONDSON AVE,5000 BLK EDMONDSON AVE,BIKE LANE,1,OPERATION ORANGE CONE,NORTHERN,57.199.985.016.999.900,2011
STRPRD,EDMONDSON AVE,5000 BLK EDMONDSON AVE,BIKE LANE,1,OPERATION ORANGE CONE,NORTHERN,60.983.993.334.000.000,2011
STRPRD,EDMONDSON AVE,5100 BLK EDMONDSON AVE,BIKE LANE,1,OPERATION ORANGE CONE,NORTHERN,66.538.622.520.000.000,2011
STRPRD,EDMONDSON AVE,5100 BLK EDMONDSON AVE,BIKE LANE,1,OPERATION ORANGE CONE,NORTHERN,12.468.892.473,2011
STRPRD,EDMONDSON AVE,5100 BLK EDMONDSON AVE,BIKE LANE,1,OPERATION ORANGE CONE,NORTHERN,39.823.847.799.999.900,2011
STRPRD,EDMONDSON AVE,5100 BLK EDMONDSON AVE,BIKE LANE,1,OPERATION ORANGE CONE,NORTHERN,40.510.473.934.999.900,2011
STRPRD,EDMONDSON AVE,5100 BLK EDMONDSON AVE,BIKE LANE,1,OPERATION ORANGE CONE,NORTHERN,43.036.277.389.000.000,2011
STRPRD,EDMONDSON AVE,5100 BLK EDMONDSON AVE,BIKE LANE,1,OPERATION ORANGE CONE,NORTHERN,49.450.413.464.000.000,2011
STRPRD,EDMONDSON AVE,5100 BLK EDMONDSON AVE,BIKE LANE,1,OPERATION ORANGE CONE,NORTHERN,50.261.714.110.999.900,2011
STRPRD,EDMONDSON AVE,5100 BLK EDMONDSON AVE,BIKE LANE,1,OPERATION ORANGE CONE,NORTHERN,50.497.850.443.999.900,2011
STRPRD,EDMONDSON AVE,5200 BLK EDMONDSON AVE,BIKE LANE,1,OPERATION ORANGE CONE,NORTHERN,12.263.223.821,2011
STRPRD,EDMONDSON AVE,5200 BLK EDMONDSON AVE,BIKE LANE,1,OPERATION ORANGE CONE,NORTHERN,13.780.915.578,2011
STRPRD,EDMONDSON AVE,5200 BLK EDMONDSON AVE,BIKE LANE,1,OPERATION ORANGE CONE,NORTHERN,13.883.781.274,2011
STRPRD,EDMONDSON AVE,5200 BLK EDMONDSON AVE,BIKE LANE,1,OPERATION ORANGE CONE,NORTHERN,14.068.725.642.999.900,2011
STRPRD,EDMONDSON AVE,5200 BLK EDMONDSON AVE,BIKE LANE,1,OPERATION ORANGE CONE,NORTHERN,16.499.245.008,2011
STRPRD,EDMONDSON AVE,5200 BLK EDMONDSON AVE,BIKE LANE,1,OPERATION ORANGE CONE,NORTHERN,26.451.803.727.999.900,2011
STRPRD,EDMONDSON AVE,5300 BLK EDMONDSON AVE,BIKE LANE,1,OPERATION ORANGE CONE,NORTHERN,93.229.765.599.999.900,2011
STRPRD,FALLSWAY,400 BLK FALLSWAY,SHARROW,1,OPERATION ORANGE CONE,NORTHERN,13.352.734.912,2008
STRPRD,FALLSWAY,400 BLK FALLSWAY,SHARROW,1,OPERATION ORANGE CONE,NORTHERN,27.069.507.498.000.000,2008
STRPRD,FALLSWAY,400 BLK FALLSWAY,SHARROW,1,OPERATION ORANGE CONE,NORTHERN,43.439.997.082.000.000,2008
STRPRD,FALLSWAY,500 BLK FALLSWAY,SHARROW,1,OPERATION ORANGE CONE,NORTHERN,62.965.995.531.999.900,2008
STRPRD,FALLSWAY,600 BLK FALLSWAY,SHARROW,1,OPERATION ORANGE CONE,NORTHERN,24.224.576.976,2008
STRPRD,FALLSWAY,600 BLK FALLSWAY,SHARROW,1,OPERATION ORANGE CONE,NORTHERN,30.130.140.237.000.000,2008
STRPRD,FALLSWAY,700 BLK FALLSWAY,BIKE LANE,1,OPERATION ORANGE CONE,NORTHERN,38.900.921.414.999.900,2008
STRPRD,FLEET ST,2000 BLK FLEET ST,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,15.999.213.247,2008
STRPRD,FRANKFORD AVE,4099 BLK FRANKFORD AVE,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,16.291.787.644.999.900,2010
STRPRD,FRANKFORD AVE,4100 BLK FRANKFORD AVE,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,37.165.907.719,2010
STRPRD,FRANKFORD AVE,5500 BLK FRANKFORD AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,49.203.984.575.999.900,2010
STRPRD,FRANKFORD AVE,5600 BLK FRANKFORD AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,13.357.879.093,2010
STRPRD,FRANKFORD AVE,5600 BLK FRANKFORD AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,14.708.205.054.000.000,2010
STRPRD,FRANKFORD AVE,5600 BLK FRANKFORD AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,21.034.134.141.000.000,2010
STRPRD,FRANKFORD AVE,5900 BLK FRANKFORD AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,50.954.641.350.999.900,2010
STRPRD,FRANKFORD AVE,6000 BLK FRANKFORD AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,45.702.840.232,2010
STRPRD,FRANKFORD AVE,6200 BLK FRANKFORD AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,65.778.375.958.000.000,2010
STRPRD,FRANKFORD AVE,6300 BLK FRANKFORD AVE,BIKE LANE,1,OPERATION ORANGE CONE,NORTHERN,1.758.025.567,2010
STRPRD,FRANKFORD AVE,6400 BLK FRANKFORD AVE,BIKE LANE,1,OPERATION ORANGE CONE,NORTHERN,11.294.705.347,2010
STRPRD,FRANKFORD AVE,6400 BLK FRANKFORD AVE,BIKE LANE,1,OPERATION ORANGE CONE,NORTHERN,47.348.852.192.999.900,2010
STRPRD,FRANKFORD ROAD,6299 BLK FRANKFORD ROAD,BIKE LANE,1,OPERATION ORANGE CONE,NORTHERN,10.385.094.189,2010
STRPRD,FRANKFORD ROAD,6300 BLK FRANKFORD ROAD,BIKE LANE,1,OPERATION ORANGE CONE,NORTHERN,10.332.098.003,2010
STRPRD,FRANKFORD ROAD,6300 BLK FRANKFORD ROAD,BIKE LANE,1,OPERATION ORANGE CONE,NORTHERN,26.232.999.255.999.900,2010
STRPRD,FRANKFORD ROAD,6400 BLK FRANKFORD ROAD,BIKE LANE,1,OPERATION ORANGE CONE,NORTHERN,1.650.344.053,2010
STRPRD,FRANKFURST AVE,UNIT BLK FRANKFURST AVE,BIKE LANE,1,OPERATION ORANGE CONE,NORTHERN,31.318.967.684,2009
STRPRD,FREDERICK AVE,2694 BLK FREDERICK AVE,BIKE LANE,0,OPERATION ORANGE CONE,NORTHERN,37.230.895.580.000.000,2010
STRPRD,FREDERICK AVE,2695 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,9.719.140.339.999.990,2010
STRPRD,FREDERICK AVE,2696 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,1.212.232.689,2010
STRPRD,FREDERICK AVE,2697 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,44.475.809.009.999.900,2010
STRPRD,FREDERICK AVE,2698 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,6.155.608.505,2010
STRPRD,FREDERICK AVE,2699 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,10.787.852.451.000.000,2010
STRPRD,FREDERICK AVE,2700 BLK FREDERICK AVE,BIKE LANE,0,OPERATION ORANGE CONE,NORTHERN,19.687.927.869.000.000,2010
STRPRD,FREDERICK AVE,2800 BLK FREDERICK AVE,BIKE LANE,0,OPERATION ORANGE CONE,NORTHERN,13.767.837.478.000.000,2010
STRPRD,FREDERICK AVE,2800 BLK FREDERICK AVE,BIKE LANE,0,OPERATION ORANGE CONE,NORTHERN,22.254.488.934,2010
STRPRD,FREDERICK AVE,2800 BLK FREDERICK AVE,BIKE LANE,0,OPERATION ORANGE CONE,NORTHERN,58.731.077.146.999.900,2010
STRPRD,FREDERICK AVE,2800 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,1.626.789.398,2010
STRPRD,FREDERICK AVE,2800 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,24.712.434.629.000.000,2010
STRPRD,FREDERICK AVE,2900 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,25.159.664.971.999.900,2010
STRPRD,FREDERICK AVE,2900 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,42.321.844.425,2010
STRPRD,FREDERICK AVE,3000 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,45.390.761.365.999.900,2010
STRPRD,FREDERICK AVE,3000 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,48.294.349.878.000.000,2010
STRPRD,FREDERICK AVE,3200 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,14.435.055.306.999.900,2010
STRPRD,FREDERICK AVE,3200 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,21.081.802.198,2010
STRPRD,FREDERICK AVE,3200 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,27.245.938.827.999.900,2010
STRPRD,FREDERICK AVE,3300 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,15.448.411.881.000.000,2010
STRPRD,FREDERICK AVE,3300 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,37.751.435.659.999.900,2010
STRPRD,FREDERICK AVE,3400 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,34.077.737.736,2010
STRPRD,FREDERICK AVE,3500 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,68.587.803.675.999.900,2010
STRPRD,FREDERICK AVE,3700 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,61.880.534.094.999.900,2010
STRPRD,FREDERICK AVE,3800 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,314.074.569,2010
STRPRD,FREDERICK AVE,3900 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,27.655.640.641.000.000,2010
STRPRD,FREDERICK AVE,4000 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,75.993.246.209.999.900,2010
STRPRD,FREDERICK AVE,4000 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,14.107.499.806.000.000,2010
STRPRD,FREDERICK AVE,4000 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,19.085.359.541,2010
STRPRD,FREDERICK AVE,4100 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,10.482.458.086,2010
STRPRD,FREDERICK AVE,4100 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,19.800.239.735,2010
STRPRD,FREDERICK AVE,4200 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,85.306.694.089.999.900,2010
STRPRD,FREDERICK AVE,4200 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,18.787.959.416.999.900,2010
STRPRD,FREDERICK AVE,4200 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,31.298.105.469.000.000,2010
STRPRD,FREDERICK AVE,4300 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,17.565.799.570.999.900,2010
STRPRD,FREDERICK AVE,4300 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,34.232.097.213.999.900,2010
STRPRD,FREDERICK AVE,4400 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,10.534.812.171,2010
STRPRD,FREDERICK AVE,4400 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,11.377.804.302,2010
STRPRD,FREDERICK AVE,4400 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,11.746.764.811,2010
STRPRD,FREDERICK AVE,4400 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,1.611.723.839,2010
STRPRD,FREDERICK AVE,4500 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,63.308.536.430.000.000,2010
STRPRD,FREDERICK AVE,4600 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,22.039.191.769.999.900,2010
STRPRD,FREDERICK AVE,4700 BLK FREDERICK AVE,BIKE LANE,0,OPERATION ORANGE CONE,NORTHERN,25.053.642.087,2010
STRPRD,FREDERICK AVE,4800 BLK FREDERICK AVE,BIKE LANE,0,OPERATION ORANGE CONE,NORTHERN,76.075.673.350.000.000,2010
STRPRD,FREDERICK AVE,4800 BLK FREDERICK AVE,BIKE LANE,0,OPERATION ORANGE CONE,NORTHERN,24.566.697.973.999.900,2010
STRPRD,FREDERICK AVE,4900 BLK FREDERICK AVE,BIKE LANE,0,OPERATION ORANGE CONE,NORTHERN,34.251.509.913.000.000,2010
STRPRD,FREDERICK AVE,5000 BLK FREDERICK AVE,BIKE LANE,0,OPERATION ORANGE CONE,NORTHERN,28.346.576.013.999.900,2010
STRPRD,FREDERICK AVE,5000 BLK FREDERICK AVE,BIKE LANE,0,OPERATION ORANGE CONE,NORTHERN,32.216.839.177.999.900,2010
STRPRD,FREDERICK AVE,5100 BLK FREDERICK AVE,BIKE LANE,0,OPERATION ORANGE CONE,NORTHERN,37.944.881.487.999.900,2010
STRPRD,FREDERICK AVE,5100 BLK FREDERICK AVE,BIKE LANE,0,OPERATION ORANGE CONE,NORTHERN,48.177.706.260.000.000,2010
STRPRD,FREDERICK AVE,5200 BLK FREDERICK AVE,BIKE LANE,0,OPERATION ORANGE CONE,NORTHERN,19.005.814.728.999.900,2010
STRPRD,FREDERICK AVE,5200 BLK FREDERICK AVE,BIKE LANE,0,OPERATION ORANGE CONE,NORTHERN,196.510.975,2010
STRPRD,FREDERICK AVE,5200 BLK FREDERICK AVE,BIKE LANE,0,OPERATION ORANGE CONE,NORTHERN,59.510.626.628,2010
STRPRD,FREDERICK AVE,5300 BLK FREDERICK AVE,BIKE LANE,0,OPERATION ORANGE CONE,NORTHERN,38.890.671.178.999.900,2010
STRPRD,FREDERICK AVE,5400 BLK FREDERICK AVE,BIKE LANE,0,OPERATION ORANGE CONE,NORTHERN,87.041.017.683.999.900,2010
STRPRD,FREDERICK AVE,5500 BLK FREDERICK AVE,BIKE LANE,0,OPERATION ORANGE CONE,NORTHERN,28.776.291.615.999.900,2010
STRPRD,FREDERICK AVE,5500 BLK FREDERICK AVE,BIKE LANE,0,OPERATION ORANGE CONE,NORTHERN,35.813.785.634.999.900,2010
STRPRD,FREDERICK ROAD,6100 BLK FREDERICK ROAD,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,15.950.782.312.000.000,2010
STRPRD,GARRISON BLVD,2694 BLK GARRISON BLVD,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,45.868.008.830.000.000,2008
STRPRD,GARRISON BLVD,2695 BLK GARRISON BLVD,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,75.040.415.969.999.900,2008
STRPRD,GARRISON BLVD,2700 BLK GARRISON BLVD,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,37.782.478.415.000.000,2008
STRPRD,GARRISON BLVD,2800 BLK GARRISON BLVD,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,36.104.874.023.000.000,2008
STRPRD,GARRISON BLVD,2900 BLK GARRISON BLVD,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,48.676.611.236.000.000,2008
STRPRD,GARRISON BLVD,2900 BLK GARRISON BLVD,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,61.452.923.226.999.900,2008
STRPRD,GARRISON BLVD,3000 BLK GARRISON BLVD,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,23.086.838.402.999.900,2008
STRPRD,GARRISON BLVD,3000 BLK GARRISON BLVD,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,27.294.887.095.000.000,2008
STRPRD,GARRISON BLVD,3100 BLK GARRISON BLVD,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,17.359.109.477.999.900,2008
STRPRD,GARRISON BLVD,3100 BLK GARRISON BLVD,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,19.819.133.045.000.000,2008
STRPRD,GARRISON BLVD,3200 BLK GARRISON BLVD,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,21.774.760.068.000.000,2008
STRPRD,GARRISON BLVD,3200 BLK GARRISON BLVD,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,28.330.681.729.999.900,2008
STRPRD,GUILFORD AVE,997 BLK GUILFORD AVE,SHARROW,1,OPERATION ORANGE CONE,NORTHERN,12.398.452.772,2008
STRPRD,GUILFORD AVE,998 BLK GUILFORD AVE,SHARROW,1,OPERATION ORANGE CONE,NORTHERN,13.744.486.495.000.000,2008
STRPRD,GUILFORD AVE,999 BLK GUILFORD AVE,SHARROW,1,OPERATION ORANGE CONE,NORTHERN,13.763.913.944.999.900,2008
STRPRD,GUILFORD AVE,1000 BLK GUILFORD AVE,SHARROW,1,OPERATION ORANGE CONE,NORTHERN,12.719.605.593,2008
STRPRD,GUILFORD AVE,1000 BLK GUILFORD AVE,SHARROW,1,OPERATION ORANGE CONE,NORTHERN,23.955.587.782.000.000,2008
STRPRD,GUILFORD AVE,1100 BLK GUILFORD AVE,SHARROW,1,OPERATION ORANGE CONE,NORTHERN,12.789.922.081,2008
STRPRD,GUILFORD AVE,1100 BLK GUILFORD AVE,SHARROW,1,OPERATION ORANGE CONE,NORTHERN,12.897.832.019.000.000,2008
STRPRD,GUILFORD AVE,1100 BLK GUILFORD AVE,SHARROW,1,OPERATION ORANGE CONE,NORTHERN,1.307.722.133,2008
STRPRD,GUILFORD AVE,1200 BLK GUILFORD AVE,SHARROW,1,OPERATION ORANGE CONE,NORTHERN,11.183.788.262,2008
STRPRD,GUILFORD AVE,1200 BLK GUILFORD AVE,SHARROW,1,OPERATION ORANGE CONE,NORTHERN,13.593.911.664.000.000,2008
STRPRD,GUILFORD AVE,1300 BLK GUILFORD AVE,SHARROW,1,OPERATION ORANGE CONE,NORTHERN,11.740.211.579,2008
STRPRD,GUILFORD AVE,1300 BLK GUILFORD AVE,SHARROW,1,OPERATION ORANGE CONE,NORTHERN,14.073.579.311,2008
STRPRD,GUILFORD AVE,1300 BLK GUILFORD AVE,SHARROW,1,OPERATION ORANGE CONE,NORTHERN,27.929.877.155.000.000,2008
STRPRD,GUILFORD AVE,800 BLK GUILFORD AVE,SHARROW,1,OPERATION ORANGE CONE,NORTHERN,38.186.623.678.000.000,2008
STRPRD,GUILFORD AVE,900 BLK GUILFORD AVE,SHARROW,1,OPERATION ORANGE CONE,NORTHERN,15.286.770.669.000.000,2008
STRPRD,GUILFORD AVE,900 BLK GUILFORD AVE,SHARROW,1,OPERATION ORANGE CONE,NORTHERN,21.386.871.682,2008
STRPRD,GWYNN OAK AVE,3598 BLK GWYNN OAK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,2.246.776.706,2008
STRPRD,GWYNN OAK AVE,3599 BLK GWYNN OAK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,2.327.697.534,2008
STRPRD,GWYNN OAK AVE,4700 BLK GWYNN OAK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,90.054.446.470.000.000,2008
STRPRD,GWYNN OAK AVE,4700 BLK GWYNN OAK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,16.424.652.058.999.900,2008
STRPRD,GWYNN OAK AVE,4700 BLK GWYNN OAK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,22.396.381.787.999.900,2008
STRPRD,GWYNN OAK AVE,4800 BLK GWYNN OAK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,16.860.344.606.999.900,2008
STRPRD,GWYNN OAK AVE,4800 BLK GWYNN OAK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,39.105.978.593.999.900,2008
STRPRD,GWYNN OAK AVE,5000 BLK GWYNN OAK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,77.299.054.007.999.900,2008
STRPRD,GWYNN OAK AVE,5100 BLK GWYNN OAK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,60.660.733.792.999.900,2008
STRPRD,GWYNN OAK AVE,5200 BLK GWYNN OAK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,17.495.535.978.000.000,2008
STRPRD,GWYNN OAK AVE,5200 BLK GWYNN OAK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,44.300.978.327.000.000,2008
STRPRD,GWYNN OAK AVE,5300 BLK GWYNN OAK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,59.937.999.145.000.000,2008
STRPRD,GWYNN OAK AVE,5500 BLK GWYNN OAK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,26.773.850.598.000.000,2008
STRPRD,GWYNN OAK AVE,5500 BLK GWYNN OAK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,66.423.046.582.999.900,2008
STRPRD,GWYNN OAK AVE,5600 BLK GWYNN OAK AVE,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,22.627.721.885,2008
STRPRD,LIBERTY HEIGHTS AVE,2000 BLK LIBERTY HEIGHTS AVE,BIKE LANE,1,OPERATION ORANGE CONE,NORTHERN,16.441.023.835.999.900,2012
STRPRD,LIBERTY HEIGHTS AVE,2100 BLK LIBERTY HEIGHTS AVE,BIKE LANE,1,OPERATION ORANGE CONE,NORTHERN,30.104.212.488.000.000,2012
STRPRD,LIBERTY HEIGHTS AVE,2200 BLK LIBERTY HEIGHTS AVE,BIKE LANE,1,OPERATION ORANGE CONE,NORTHERN,26.519.419.412.000.000,2012
STRPRD,LIGHT ST,699 BLK LIGHT ST,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,22.700.969.910.000.000,2012
STRPRD,LIGHT ST,700 BLK LIGHT ST,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,2.130.360.025,2012
STRPRD,LIGHT ST,800 BLK LIGHT ST,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,51.117.435.239.999.900,2012
STRPRD,LIGHT ST,800 BLK LIGHT ST,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,14.131.153.230.000.000,2012
STRPRD,LIGHT ST,800 BLK LIGHT ST,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,17.546.389.138.000.000,2012
STRPRD,LIGHT ST,900 BLK LIGHT ST,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,11.420.772.669.999.900,2012
STRPRD,LIGHT ST,900 BLK LIGHT ST,BIKE LANE,2,OPERATION ORANGE CONE,NORTHERN,12.784.569.471,2012
STRPRD,LOCH RAVEN BLVD,3196 BLK LOCH RAVEN BLVD,SHARROW,1,OPERATION ORANGE CONE,NORTHERN,3.570.740.181,2008
STRPRD,LOCH RAVEN BLVD,3197 BLK LOCH RAVEN BLVD,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,61.990.611.870.000.000,2008
STRPRD,LOCH RAVEN BLVD,3198 BLK LOCH RAVEN BLVD,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,62.945.542.930.000.000,2008
STRPRD,LOCH RAVEN BLVD,3199 BLK LOCH RAVEN BLVD,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,14.566.352.685.999.900,2008
STRPRD,LOCH RAVEN BLVD,3200 BLK LOCH RAVEN BLVD,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,62.893.584.958.999.900,2008
STRPRD,LOCH RAVEN BLVD,3200 BLK LOCH RAVEN BLVD,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,78.351.454.504.000.000,2008
STRPRD,LOCH RAVEN BLVD,3300 BLK LOCH RAVEN BLVD,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,13.756.262.407,2008
STRPRD,LOCH RAVEN BLVD,3300 BLK LOCH RAVEN BLVD,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,14.528.664.028,2008
STRPRD,LOCH RAVEN BLVD,3300 BLK LOCH RAVEN BLVD,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,14.669.516.419.000.000,2008
STRPRD,LOCH RAVEN BLVD,3300 BLK LOCH RAVEN BLVD,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,1.622.540.109,2008
STRPRD,LOCH RAVEN BLVD,3400 BLK LOCH RAVEN BLVD,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,14.804.047.901.999.900,2008
STRPRD,LOCH RAVEN BLVD,3400 BLK LOCH RAVEN BLVD,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,15.616.983.511.999.900,2008
STRPRD,LOCH RAVEN BLVD,3500 BLK LOCH RAVEN BLVD,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,13.250.777.306.000.000,2008
STRPRD,LOCH RAVEN BLVD,3500 BLK LOCH RAVEN BLVD,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,13.300.689.957,2008
STRPRD,LOCH RAVEN BLVD,3600 BLK LOCH RAVEN BLVD,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,69.309.940.040.000.000,2008
STRPRD,LOCH RAVEN BLVD,3600 BLK LOCH RAVEN BLVD,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,10.639.687.512,2008
STRPRD,LOCH RAVEN BLVD,3600 BLK LOCH RAVEN BLVD,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,23.314.930.129.999.900,2008
STRPRD,LOCH RAVEN BLVD,3700 BLK LOCH RAVEN BLVD,SHARROW,1,OPERATION ORANGE CONE,NORTHERN,15.340.596.485,2008
STRPRD,LOCH RAVEN BLVD,3700 BLK LOCH RAVEN BLVD,SHARROW,1,OPERATION ORANGE CONE,NORTHERN,17.448.231.795.999.900,2008
STRPRD,LOCH RAVEN BLVD,3700 BLK LOCH RAVEN BLVD,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,33.995.792.252.000.000,2008
STRPRD,O'DONNELL ST CUT OFF,5500 BLK O'DONNELL ST CUT OFF,BIKE LANE,1,OPERATION ORANGE CONE,NORTHERN,55.189.263.882,2011
STRPRD,O'DONNELL ST CUT OFF,5700 BLK O'DONNELL ST CUT OFF,BIKE LANE,1,OPERATION ORANGE CONE,NORTHERN,12.159.837.588.000.000,2011
STRPRD,PARK HEIGHTS AVE,3400 BLK PARK HEIGHTS AVE,SHARROW,1,OPERATION ORANGE CONE,NORTHERN,35.985.980.986.999.900,2009
